STATE_NAME,STATE_ABBREVIATION,COUNTY_NAME,COUNTY_FIPS_CODE,STUDYYEAR,EMR_16,FEMR_16,MEMR_16,EMR_20to64,FEMR_20to64,MEMR_20to64,UNR_16,FUNR_16,MUNR_16,UNR_20to64,FUNR_20to64,MUNR_20to64,FLFPR_20to64,FLFPR_20to64_UNDER6,FLFPR_20to64_6to17,FLFPR_20to64_UNDER6_6to17,MLFPR_20to64,PR_F,PR_P,MHI,MFI,MFI_2022,ME,FME,MME,MHI_2022,ME_2022,FME_2022,MME_2022,TOTALPOP,ONERACE,ONERACE_W,ONERACE_B,ONERACE_I,ONERACE_A,ONERACE_H,ONERACE_OTHER,TWORACES,HISPANIC,HOUSEHOLDS,H_UNDER6_BOTHWORK,H_UNDER6_FWORK,H_UNDER6_MWORK,H_UNDER6_SINGLEM,H_6to17_BOTHWORK,H_6to17_FWORK,H_6to17_MWORK,H_6to17_SINGLEM,EMP_M,MEMP_M,FEMP_M,EMP_SERVICE,MEMP_SERVICE,FEMP_SERVICE,EMP_SALES,MEMP_SALES,FEMP_SALES,EMP_N,MEMP_N,FEMP_N,EMP_P,MEMP_P,FEMP_P,MCBto5,MC6to11,MC12to17,MC18to23,MC24to29,MC30to35,MC36to41,MC42to47,MC48to53,MC54toSA,MCSA,Annual Center-Based Care Cost (School Age),MFCCBto5,MFCC6to11,MFCC12to17,MFCC18to23,MFCC24to29,MFCC30to35,MFCC36to41,MFCC42to47,MFCC48to53,MFCC54toSA,MFCCSA,Annual Median Home-Based Care Cost (School Age),_75CBto5,_75C6to11,_75C12to17,_75C18to23,_75C24to29,_75C30to35,_75C36to41,_75C42to47,_75C48to53,_75C54toSA,_75CSA,_75FCCBto5,_75FCC6to11,_75FCC12to17,_75FCC18to23,_75FCC24to29,_75FCC30to35,_75FCC36to41,_75FCC42to47,_75FCC48to53,_75FCC54toSA,_75FCCSA,MCINFANT,Annual Center-Based Care Cost (Infant),MCTODDLER,Annual Center-Based Care Cost (Toddler),MCPRESCHOOL,Annual Center-Based Care Cost (Preschool),_75CINFANT,_75CTODDLER,_75CPRESCHOOL,MFCCINFANT,Annual Median Home-Based Care Cost (Infant),MFCCTODDLER,Annual Median Home-Based Care Cost (Toddler),MFCCPRESCHOOL,Annual Median Home-Based Care Cost (Preschool),_75FCCINFANT,_75FCCTODDLER,_75FCCPRESCHOOL
Virginia,VA,Craig County,51045,2013,55.2,55.5,54.9,69.3,69.8,68.8,6.0,8.2,3.3,6.5,9.4,3.4,77.0,76.0,86.2,61.3,71.2,7.5,8.7,47806,58750,74613,31578,23590,39079,60714,40104,29959,49630,5199,97.6,97.0,0.2,0.0,0.4,0.0,0.0,2.4,0.0,2122,221,37,19,53.0,466,131,113,98.0,28.4,22.2,33.7,13.7,16.1,11.7,30.0,7.9,48.9,16.0,33.1,1.3,12.0,20.8,4.4,125.0,125.0,125.0,113.33,100.0,100.0,100.0,100.0,100.0,100.0,88.33,4593.16,93.33,93.33,93.33,83.33,78.33,78.33,78.33,78.33,78.33,78.33,75.0,3900.0,138.67,138.67,138.67,123.33,110.33,110.33,110.33,110.33,110.33,110.33,106.67,113.33,113.33,113.33,101.67,93.33,93.33,93.33,93.33,93.33,93.33,90.0,125.0,6500.0,100.0,5200.0,100.0,5200.0,138.67,110.33,110.33,93.33,4853.16,78.33,4073.16,78.33,4073.16,113.33,93.33,93.33
South Carolina,SC,Fairfield County,45039,2022,52.5,52.5,52.5,68.0,67.4,68.6,6.9,6.9,7.0,6.6,6.5,6.8,72.5,88.4,73.3,98.5,73.5,16.4,18.7,44521,58954,58954,35717,27810,45594,44521,35717,27810,45594,20942,95.2,38.6,55.9,0.0,0.4,0.0,0.2,4.8,2.6,8795,336,172,0,393.0,687,139,0,1332.0,29.8,23.7,35.5,17.3,20.7,14.2,20.3,9.0,30.8,7.9,15.2,1.1,24.6,31.4,18.3,117.21,117.21,117.21,117.21,117.21,117.21,127.21,127.21,127.21,127.21,133.88,6961.76,133.88,133.88,133.88,133.88,133.88,133.88,137.21,137.21,137.21,137.21,143.88,7481.76,138.33,138.33,138.33,138.33,138.33,138.33,145.0,145.0,145.0,145.0,158.33,158.33,158.33,158.33,158.33,158.33,158.33,158.33,158.33,158.33,158.33,143.88,117.21,6094.92,117.21,6094.92,127.21,6614.92,138.33,138.33,145.0,133.88,6961.76,133.88,6961.76,137.21,7134.92,158.33,158.33,158.33
Missouri,MO,Washington County,29221,2010,44.8,44.2,45.3,53.7,52.8,54.5,13.7,11.7,15.5,13.0,11.2,14.5,59.5,59.1,78.2,52.0,63.7,14.8,20.7,35901,42120,57283,24767,17905,30637,48825,33683,24351,41666,24981,98.8,95.6,2.2,0.4,0.1,0.0,0.5,1.2,1.0,9070,458,315,3,629.0,1573,716,72,1083.0,18.6,10.8,27.2,20.1,15.0,25.8,21.2,10.1,33.4,16.2,30.4,0.5,23.9,33.7,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,VA,Shenandoah County,51171,2017,58.1,53.7,62.9,75.1,70.7,79.6,5.2,4.1,6.2,4.8,3.9,5.6,73.7,63.1,85.3,77.0,84.7,6.0,10.3,53934,63947,77376,30420,23870,36763,65260,36808,28883,44483,42854,97.8,94.1,1.8,0.1,0.8,0.0,0.9,2.2,6.9,17262,1363,657,29,355.0,3357,983,51,1279.0,30.0,23.9,36.7,17.7,12.2,23.6,22.2,13.6,31.6,13.8,26.0,0.5,16.3,24.2,7.6,138.33,138.33,138.33,138.33,120.0,120.0,120.0,120.0,120.0,120.0,120.0,6240.0,130.0,130.0,130.0,106.67,103.33,103.33,103.33,103.33,103.33,103.33,95.0,4940.0,153.33,153.33,153.33,146.67,140.0,140.0,140.0,140.0,140.0,140.0,120.0,145.0,145.0,145.0,121.67,121.67,121.67,121.67,121.67,121.67,121.67,113.33,138.33,7193.160000000001,120.0,6240.0,120.0,6240.0,153.33,140.0,140.0,130.0,6760.0,103.33,5373.16,103.33,5373.16,145.0,121.67,121.67
New York,NY,Albany County,36001,2018,62.1,59.5,65.0,76.7,75.6,77.9,4.8,4.4,5.3,4.3,3.8,4.8,78.6,82.2,84.6,77.6,82.0,7.0,12.0,64535,91975,108531,36620,32630,40868,76151,43212,38503,48224,307426,96.3,75.6,12.5,0.2,6.5,0.0,1.5,3.7,5.8,126008,8433,2494,541,4686.0,17646,3585,1176,11738.0,45.4,42.2,48.6,17.8,16.1,19.4,23.4,18.7,28.2,5.2,9.9,0.5,8.3,13.2,3.3,276.86,276.86,276.86,260.17,260.17,260.17,245.44,245.44,245.44,245.44,225.81,11742.12,219.21,219.21,219.21,219.21,204.6,204.6,194.85,194.85,194.85,194.85,194.85,10132.199999999999,328.46,328.46,328.46,308.66,308.66,308.66,291.19,291.19,291.19,291.19,267.89,254.4,254.4,254.4,254.4,237.44,237.44,226.13,226.13,226.13,226.13,226.13,276.86,14396.720000000001,260.17,13528.84,245.44,12762.88,328.46,308.66,291.19,219.21,11398.92,204.6,10639.199999999999,194.85,10132.199999999999,254.4,237.44,226.13
Indiana,IN,Decatur County,18031,2021,64.1,57.9,70.3,79.6,74.1,84.8,4.0,3.2,4.6,2.5,2.7,2.3,76.2,83.3,73.2,74.2,87.2,7.9,10.3,65000,76318,83187,41008,29882,49221,70850,44699,32571,53651,26466,97.5,95.4,0.2,0.0,1.3,0.0,0.5,2.5,2.2,10176,959,343,130,333.0,2199,686,461,294.0,33.1,30.7,36.0,16.0,8.7,24.7,17.1,12.6,22.5,8.4,14.3,1.2,25.5,33.8,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iowa,IA,Ringgold County,19159,2015,53.9,49.3,59.2,76.3,73.1,79.6,4.8,3.9,5.6,5.1,4.4,5.7,76.4,90.9,81.9,96.3,84.4,9.1,10.6,47042,55646,69001,27107,21479,32600,58332,33613,26634,40424,5061,99.1,97.8,0.2,0.6,0.5,0.0,0.0,0.9,1.3,2030,245,29,9,70.0,488,62,23,122.0,35.9,30.1,42.1,18.0,9.0,27.5,16.8,13.7,20.1,14.1,24.5,2.9,15.3,22.7,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentucky,KY,Mason County,21161,2010,54.0,51.3,57.0,66.3,64.9,67.8,9.2,8.1,10.2,8.0,7.5,8.6,70.1,81.9,88.3,59.6,74.3,14.5,21.1,40523,47244,64252,23975,18738,32466,55111,32606,25484,44154,17362,98.7,90.3,7.4,0.1,0.1,0.0,0.9,1.3,1.4,6674,603,181,8,426.0,1202,421,30,734.0,27.4,26.4,28.4,18.0,10.9,25.1,24.3,14.9,33.8,11.7,21.1,2.2,18.6,26.7,10.5,89.68,89.68,89.68,89.68,81.34,81.34,81.34,81.34,81.34,81.34,77.17,4012.84,83.54,83.54,83.54,83.54,78.72,78.72,78.72,78.72,78.72,78.72,82.47,4288.44,107.5,107.5,107.5,107.5,97.5,97.5,97.5,97.5,97.5,97.5,92.5,97.5,97.5,97.5,97.5,91.88,91.88,91.88,91.88,91.88,91.88,96.25,89.68,4663.360000000001,81.34,4229.68,81.34,4229.68,107.5,97.5,97.5,83.54,4344.08,78.72,4093.44,78.72,4093.44,97.5,91.88,91.88
Missouri,MO,Clinton County,29049,2012,59.0,55.0,63.0,74.3,39.9,79.4,8.8,9.0,8.7,6.9,7.5,6.4,74.9,73.4,84.2,73.5,84.8,5.8,9.8,53234,62392,80486,30591,23339,39506,68672,39462,30107,50963,20687,98.3,95.8,1.4,0.5,0.2,0.2,0.2,1.7,1.6,8031,589,225,0,489.0,1568,425,24,897.0,25.6,19.0,33.1,18.5,14.7,22.9,27.4,18.1,38.0,12.7,23.5,0.4,15.7,24.7,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Massachusetts,MA,Essex County,25009,2017,63.3,59.8,67.2,77.0,74.1,80.0,6.0,5.4,6.6,5.6,5.1,6.1,78.1,75.0,80.4,71.5,85.3,8.1,10.9,73533,92091,111430,38576,31622,46870,88975,46677,38263,56713,775860,97.3,80.6,4.0,0.2,3.4,0.0,8.9,2.7,19.6,291659,21891,9521,928,14143.0,52908,16343,3034,31848.0,41.2,37.9,44.6,18.7,16.1,21.4,22.5,17.2,27.9,7.0,13.4,0.5,10.6,15.5,5.6,387.0,387.0,387.0,326.43,326.43,326.43,266.67,266.67,266.67,266.67,200.0,10400.0,221.67,221.67,208.33,208.33,195.0,186.67,186.67,186.67,186.67,186.67,183.33,9533.16,430.67,430.67,430.67,384.67,384.67,384.67,326.15,326.15,326.15,326.15,250.0,250.0,250.0,236.67,236.67,229.17,228.33,228.33,228.33,228.33,228.33,229.17,387.0,20124.0,326.43,16974.36,266.67,13866.84,430.67,384.67,326.15,221.67,11526.84,195.0,10140.0,186.67,9706.84,250.0,229.17,228.33
Oklahoma,OK,Hughes County,40063,2020,38.6,39.1,38.1,49.0,53.3,45.7,8.1,7.5,8.8,8.9,8.1,9.6,58.1,76.1,71.8,54.1,50.6,14.6,21.4,38020,47059,54118,26785,23368,33504,43723,30803,26873,38530,13265,92.9,66.4,4.0,21.6,0.2,0.0,0.7,7.1,5.9,4106,349,244,51,331.0,606,328,11,533.0,29.9,22.0,38.7,19.6,15.0,24.6,20.5,11.1,31.0,11.8,21.5,0.9,18.3,30.4,4.7,167.14,167.14,156.38,156.38,142.95,142.95,142.95,142.95,130.56,130.56,93.38,4855.76,122.29,122.29,122.29,122.29,114.47,114.47,114.47,114.47,108.07,108.07,87.01,4524.52,193.96,193.96,181.48,181.48,166.02,166.02,166.02,166.02,151.75,151.75,108.46,138.73,138.73,138.73,138.73,129.72,129.72,129.72,129.72,122.58,122.58,98.62,167.14,8691.279999999999,142.95,7433.4,142.95,7433.4,193.96,166.02,166.02,122.29,6359.08,114.47,5952.44,114.47,5952.44,138.73,129.72,129.72
Florida,FL,Lake County,12069,2008,49.0,43.7,54.8,71.8,65.3,78.5,6.2,6.4,6.0,5.5,5.6,5.5,69.2,66.1,84.8,72.8,83.4,6.9,9.4,45945,54929,74154,26596,21561,31495,62026,35905,29107,42518,298726,98.8,83.8,8.8,0.4,1.5,0.1,4.1,1.2,10.2,117210,6990,4849,226,5088.0,16889,7110,1125,8541.0,30.6,27.0,34.7,19.2,16.8,21.9,26.9,18.1,37.0,13.6,23.2,2.5,9.8,14.9,3.8,127.22,127.22,112.62,112.62,108.45,108.45,95.94,95.94,89.68,89.68,81.34,4229.68,111.38,111.38,102.81,102.81,96.39,96.39,96.39,96.39,87.82,87.82,85.68,4455.360000000001,152.5,152.5,135.0,135.0,130.0,130.0,115.0,115.0,107.5,107.5,97.5,130.0,130.0,120.0,120.0,112.5,112.5,112.5,112.5,102.5,102.5,100.0,127.22,6615.44,108.45,5639.400000000001,95.94,4988.88,152.5,130.0,115.0,111.38,5791.76,96.39,5012.28,96.39,5012.28,130.0,112.5,112.5
Kentucky,KY,Allen County,21003,2016,52.4,44.9,60.2,65.3,56.2,74.4,7.1,8.5,6.0,6.5,8.4,5.1,61.3,68.6,77.7,57.1,78.4,13.3,17.0,41166,51776,63684,25876,22405,29267,50634,31827,27558,35998,20421,99.2,96.5,1.5,0.0,0.4,0.0,0.9,0.8,1.9,7705,512,402,8,386.0,1542,519,155,384.0,24.7,17.4,34.2,17.3,12.9,23.0,20.4,14.2,28.3,12.9,21.6,1.8,24.7,33.9,12.8,107.5,107.5,103.5,103.5,97.5,97.5,97.5,97.5,97.5,97.5,92.5,4810.0,92.5,92.5,90.0,90.0,88.75,88.75,88.75,88.75,88.75,88.75,90.0,4680.0,122.5,122.5,115.63,115.63,108.45,108.45,108.45,108.45,108.45,108.45,107.88,101.25,101.25,98.75,98.75,94.38,94.38,94.38,94.38,94.38,94.38,96.25,107.5,5590.0,97.5,5070.0,97.5,5070.0,122.5,108.45,108.45,92.5,4810.0,88.75,4615.0,88.75,4615.0,101.25,94.38,94.38
West Virginia,WV,Morgan County,54065,2013,46.6,42.4,51.0,60.1,55.2,65.1,16.2,16.2,16.2,15.1,14.0,15.9,64.5,51.4,61.9,43.8,78.0,12.3,15.3,36046,51724,65689,26860,21296,35323,45778,34112,27046,44860,17502,99.0,97.4,1.1,0.0,0.4,0.0,0.0,1.0,1.1,7343,387,338,0,162.0,976,656,90,398.0,26.9,19.8,35.0,17.3,9.0,26.9,21.0,12.9,30.5,19.3,34.1,2.2,15.6,24.3,5.5,142.9,142.9,142.9,142.9,124.21,124.21,120.84,120.84,110.63,110.63,110.63,5752.76,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,5307.639999999999,158.36,158.36,158.36,158.36,141.58,141.58,134.81,134.81,126.33,126.33,126.33,116.31,116.31,116.31,116.31,105.19,105.19,105.19,105.19,102.07,102.07,102.07,142.9,7430.8,124.21,6458.92,120.84,6283.68,158.36,141.58,134.81,102.07,5307.639999999999,102.07,5307.639999999999,102.07,5307.639999999999,116.31,105.19,105.19
Wisconsin,WI,Manitowoc County,55071,2015,62.2,58.1,66.3,79.4,77.0,81.7,5.7,4.3,6.9,5.4,4.2,6.4,80.4,79.9,86.8,71.3,87.4,6.4,10.0,48398,63645,78920,30827,24398,37613,60014,38225,30254,46640,80521,98.8,94.6,0.5,0.5,2.7,0.1,0.5,1.2,3.5,33927,2458,900,187,1076.0,6372,1616,339,1938.0,27.3,22.8,32.3,17.6,12.3,23.6,20.6,12.3,29.9,9.9,17.4,1.4,24.7,35.3,12.9,190.0,190.0,190.0,190.0,175.0,175.0,175.0,175.0,175.0,175.0,160.0,8320.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,160.0,8320.0,211.0,211.0,211.0,211.0,178.75,178.75,178.75,178.75,178.75,178.75,175.0,179.0,179.0,179.0,179.0,165.0,165.0,165.0,165.0,160.0,160.0,160.0,190.0,9880.0,175.0,9100.0,175.0,9100.0,211.0,178.75,178.75,160.0,8320.0,160.0,8320.0,160.0,8320.0,179.0,165.0,165.0
Montana,MT,Park County,30067,2015,59.3,55.8,62.8,72.2,68.2,76.0,5.4,4.9,5.9,6.0,5.6,6.3,72.2,73.2,83.0,28.1,81.7,5.2,12.3,43932,62067,76963,25215,19577,31896,54476,31267,24275,39551,15708,98.0,96.3,0.5,0.9,0.1,0.0,0.1,2.0,2.7,6793,357,330,0,104.0,934,540,13,318.0,37.2,33.3,41.5,16.2,9.8,23.4,23.0,16.2,30.6,15.2,26.0,3.2,8.3,14.7,1.3,156.01,156.01,156.01,156.01,130.29,130.29,135.82,135.82,135.82,135.82,135.82,7062.639999999999,118.76,118.76,118.76,118.76,108.19,108.19,108.19,108.19,108.19,108.19,110.46,5743.92,187.01,187.01,187.01,187.01,156.19,156.19,162.82,162.82,162.82,162.82,162.82,138.61,138.61,138.61,138.61,126.27,126.27,126.27,126.27,126.27,126.27,128.92,156.01,8112.5199999999995,130.29,6775.08,135.82,7062.639999999999,187.01,156.19,162.82,118.76,6175.52,108.19,5625.88,108.19,5625.88,138.61,126.27,126.27
Vermont,VT,Chittenden County,50007,2016,67.0,63.2,71.0,80.3,77.7,83.0,4.5,4.2,4.8,4.2,3.8,4.6,80.8,77.4,84.0,62.7,87.3,6.1,11.5,66414,89039,109518,31687,26445,37160,81689,38975,32527,45707,160510,98.0,91.2,2.5,0.3,3.5,0.0,0.5,2.0,2.2,64012,4526,2126,105,1902.0,10266,2799,544,4398.0,47.8,45.1,50.6,16.1,14.0,18.3,21.5,17.0,26.2,6.4,11.5,1.0,8.3,12.5,4.0,254.49,254.49,254.49,254.49,245.6,245.6,231.09,231.09,231.09,231.09,206.63,10744.76,190.08,190.08,190.08,190.08,180.87,180.87,179.07,179.07,179.07,179.07,168.57,8765.64,276.12,276.12,276.12,276.12,274.69,274.69,276.78,276.78,276.78,276.78,235.99,209.73,209.73,209.73,209.73,203.43,203.43,199.19,199.19,199.19,199.19,189.77,254.49,13233.48,245.6,12771.199999999999,231.09,12016.68,276.12,274.69,276.78,190.08,9884.16,180.87,9405.24,179.07,9311.64,209.73,203.43,199.19
Virginia,VA,Westmoreland County,51193,2019,52.3,48.3,56.5,68.9,64.6,73.5,6.2,8.9,3.7,6.5,8.9,4.2,70.9,67.9,79.0,58.8,79.8,10.9,14.9,53853,73633,85414,32189,26222,37530,62469,37339,30418,43535,17751,97.5,67.9,25.9,0.5,0.7,0.0,2.5,2.5,6.5,7923,277,177,255,207.0,914,174,117,764.0,32.4,29.0,36.1,20.2,17.6,23.1,22.0,14.8,30.0,13.2,21.9,3.6,12.2,16.7,7.2,175.0,175.0,175.0,161.67,133.33,133.33,133.33,133.33,133.33,133.33,121.67,6326.84,138.33,138.33,138.33,128.33,120.0,120.0,120.0,120.0,120.0,120.0,103.33,5373.16,190.0,190.0,190.0,175.0,155.0,155.0,155.0,155.0,155.0,155.0,131.67,156.67,156.67,156.67,145.0,130.43,130.43,130.43,130.43,130.43,130.43,133.33,175.0,9100.0,133.33,6933.160000000001,133.33,6933.160000000001,190.0,155.0,155.0,138.33,7193.160000000001,120.0,6240.0,120.0,6240.0,156.67,130.43,130.43
Kentucky,KY,Woodford County,21239,2012,62.7,54.6,71.3,73.9,30.0,82.1,7.7,9.2,6.4,7.2,9.5,5.3,72.6,68.5,86.7,63.1,86.7,7.8,12.2,56672,70206,90566,31030,24884,36919,73107,40029,32100,47626,24847,98.4,89.0,5.6,0.0,0.4,0.0,3.3,1.6,6.5,9847,611,429,90,372.0,1874,864,175,989.0,36.0,31.2,41.9,13.7,10.9,17.2,21.3,12.8,31.7,17.1,29.1,2.3,12.0,16.0,7.0,128.47,128.47,128.47,128.47,114.71,114.71,114.71,114.71,114.71,114.71,100.11,5205.72,111.39,111.39,111.39,111.39,107.1,107.1,107.1,107.1,107.1,107.1,93.72,4873.44,154.0,154.0,154.0,154.0,137.5,137.5,137.5,137.5,137.5,137.5,120.0,130.0,130.0,130.0,130.0,125.0,125.0,125.0,125.0,125.0,125.0,109.38,128.47,6680.44,114.71,5964.92,114.71,5964.92,154.0,137.5,137.5,111.39,5792.28,107.1,5569.2,107.1,5569.2,130.0,125.0,125.0
New Jersey,NJ,Warren County,34041,2011,62.9,56.5,69.8,76.2,69.8,82.8,7.5,8.5,6.7,6.9,7.9,6.0,75.9,69.0,81.6,67.3,88.4,6.0,7.6,72615,86506,113323,41088,31150,51596,95126,53825,40807,67591,108829,98.6,90.8,3.7,0.1,2.5,0.0,1.6,1.4,6.8,41685,3280,2160,138,1518.0,8770,4217,393,3291.0,37.1,33.3,41.5,15.8,13.6,18.4,25.7,17.4,35.2,10.3,18.7,0.6,11.1,17.0,4.3,170.35,170.35,170.35,165.18,165.18,151.2,151.2,151.2,151.2,151.2,87.32,4540.639999999999,,,,,,,,,,,,,170.35,170.35,170.35,165.18,165.18,151.2,151.2,151.2,151.2,151.2,87.32,,,,,,,,,,,,170.35,8858.199999999999,165.18,8589.36,151.2,7862.4,170.35,165.18,151.2,,,,,,,,,
Wisconsin,WI,Winnebago County,55139,2019,63.1,60.6,65.6,77.6,76.7,78.4,3.1,2.7,3.4,2.7,2.5,3.0,78.7,81.1,82.8,71.5,80.8,6.0,11.3,58543,77242,89601,33387,27355,41525,67910,38729,31732,48169,170411,98.3,91.8,2.3,0.6,2.8,0.1,0.8,1.7,4.1,70594,5729,1945,225,2586.0,11722,3238,575,5048.0,33.1,29.0,37.7,16.8,12.9,21.1,23.1,16.8,30.0,6.8,12.1,0.9,20.1,29.2,10.3,260.75,260.75,260.75,260.75,237.19,237.19,237.19,237.19,204.75,204.75,190.0,9880.0,186.25,186.25,186.25,186.25,173.75,173.75,173.75,173.75,168.75,168.75,161.25,8385.0,285.25,285.25,285.25,285.25,252.75,252.75,252.75,252.75,225.0,225.0,213.34,214.38,214.38,214.38,214.38,193.66,193.66,193.66,193.66,187.5,187.5,180.0,260.75,13559.0,237.19,12333.88,237.19,12333.88,285.25,252.75,252.75,186.25,9685.0,173.75,9035.0,173.75,9035.0,214.38,193.66,193.66
Iowa,IA,Jasper County,19099,2015,58.3,58.0,58.6,72.2,75.1,69.5,5.4,3.5,7.1,5.0,3.5,6.5,77.8,77.5,87.1,85.5,74.5,5.3,9.6,55033,68685,85169,31032,25425,38671,68241,38480,31527,47952,36726,98.7,96.2,1.5,0.3,0.6,0.0,0.1,1.3,1.7,14437,1391,385,0,255.0,3164,571,64,1115.0,30.3,25.5,35.3,15.5,10.1,21.2,24.2,14.5,34.2,11.1,20.9,0.9,19.0,29.1,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Florida,FL,Nassau County,12089,2016,52.2,46.6,58.0,66.5,59.4,73.8,7.6,6.5,8.4,7.1,6.5,7.7,63.7,69.0,69.5,62.0,81.5,9.3,12.7,59196,67203,82660,31359,26279,37051,72811,38572,32323,45573,77187,98.7,90.4,6.4,0.4,0.9,0.0,0.7,1.3,3.8,29214,1608,1086,126,927.0,3793,2498,271,2259.0,33.7,28.6,39.6,18.8,17.4,20.4,23.7,14.6,34.5,11.3,20.1,0.9,12.6,19.3,4.6,159.17,159.17,157.5,157.5,152.0,152.0,132.08,132.08,129.34,129.34,108.33,5633.16,132.08,132.08,127.92,127.92,123.75,123.75,120.28,120.28,120.28,120.28,109.8,5709.599999999999,161.04,161.04,159.38,159.38,155.21,155.21,143.96,143.96,143.53,143.53,125.21,143.75,143.75,139.58,139.58,130.09,130.09,125.0,125.0,125.0,125.0,111.35,159.17,8276.84,152.0,7904.0,132.08,6868.160000000001,161.04,155.21,143.96,132.08,6868.160000000001,123.75,6435.0,120.28,6254.56,143.75,130.09,125.0
Oregon,OR,Hood River County,41027,2016,62.0,55.4,68.6,76.1,69.8,82.2,4.8,4.3,5.2,4.4,3.5,5.1,72.4,72.3,67.2,76.1,86.6,7.3,13.3,56581,66551,81858,26323,21398,31235,69595,32377,26320,38419,22842,97.7,89.2,0.6,1.1,1.7,0.0,5.1,2.3,30.8,8213,695,283,45,475.0,1807,765,16,627.0,36.5,35.2,38.2,14.7,11.2,19.1,18.0,10.0,28.0,16.6,24.4,6.9,14.2,19.3,7.9,238.03,238.03,238.03,238.03,234.89,234.89,234.89,234.89,182.81,182.81,95.73,4977.96,128.08,128.08,128.08,128.08,122.31,122.31,122.31,122.31,121.15,121.15,101.54,5280.08,275.46,275.46,275.46,275.46,268.03,268.03,268.03,268.03,212.43,212.43,107.61,152.31,152.31,152.31,152.31,138.46,138.46,138.46,138.46,138.46,138.46,126.92,238.03,12377.56,234.89,12214.279999999999,234.89,12214.279999999999,275.46,268.03,268.03,128.08,6660.160000000001,122.31,6360.12,122.31,6360.12,152.31,138.46,138.46
Kentucky,KY,Taylor County,21217,2013,51.9,47.6,56.7,64.6,61.4,67.9,11.9,11.9,12.0,11.3,10.8,11.7,68.8,66.8,75.6,69.2,77.2,16.7,21.7,36384,46250,58738,21804,18571,26274,46208,27691,23585,33368,24585,98.3,92.5,4.6,0.2,0.9,0.0,0.2,1.7,1.9,9708,475,267,100,565.0,1492,462,108,1258.0,25.9,21.0,31.2,14.4,11.1,18.0,27.2,19.4,35.6,12.0,23.1,0.1,20.4,25.4,15.2,125.13,125.13,125.13,125.13,112.62,112.62,112.62,112.62,112.62,112.62,100.11,5205.72,115.67,115.67,115.67,115.67,107.1,107.1,107.1,107.1,107.1,107.1,94.25,4901.0,150.0,150.0,150.0,150.0,135.0,135.0,135.0,135.0,135.0,135.0,120.0,135.0,135.0,135.0,135.0,125.0,125.0,125.0,125.0,125.0,125.0,110.0,125.13,6506.76,112.62,5856.24,112.62,5856.24,150.0,135.0,135.0,115.67,6014.84,107.1,5569.2,107.1,5569.2,135.0,125.0,125.0
Georgia,GA,Paulding County,13223,2010,65.8,59.9,72.1,75.0,68.5,81.9,9.2,9.1,9.2,7.8,8.0,7.7,74.4,67.5,80.3,77.2,89.5,7.0,8.2,62348,67117,91279,34790,26764,42603,84793,47314,36399,57940,134875,98.3,79.6,16.4,0.3,0.8,0.0,1.3,1.7,4.8,46440,5544,3705,384,2433.0,13274,5540,379,5469.0,30.8,25.5,36.8,14.9,12.7,17.3,28.3,18.1,39.6,13.1,23.4,1.5,13.1,20.4,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,TX,Freestone County,48161,2015,50.6,47.7,53.1,64.1,64.2,64.0,4.9,5.7,4.3,4.1,4.7,3.7,67.4,78.7,83.5,75.7,66.5,12.0,14.9,44301,55368,68656,29878,20822,38444,54933,37049,25819,47671,19586,98.5,79.8,16.2,0.9,0.3,0.0,1.3,1.5,14.4,7406,379,431,0,521.0,1302,460,0,939.0,26.1,21.2,32.2,23.6,14.5,34.8,19.8,13.9,27.1,16.4,29.2,0.5,14.2,21.2,5.4,114.1,114.1,114.1,105.85,105.85,105.85,100.45,100.45,100.45,100.45,96.45,5015.400000000001,96.45,96.45,96.45,92.8,92.8,92.8,87.85,87.85,87.85,87.85,78.05,4058.6,133.05,133.05,133.05,124.1,124.1,124.1,118.25,118.25,118.25,118.25,113.95,113.9,113.9,113.9,109.95,109.95,109.95,104.6,104.6,104.6,104.6,93.85,114.1,5933.2,105.85,5504.2,100.45,5223.400000000001,133.05,124.1,118.25,96.45,5015.400000000001,92.8,4825.599999999999,87.85,4568.2,113.9,109.95,104.6
